12552-174-2603,8
174-4004-5413,1
24028-24068-24218,1
11367-20434-23550,3
27678-647-6471,1
286-29222-8220,1
29300-3292-5381,1
30890-39649-41732,1
2819-5588-8437,1
174-3561-5779,2
3491-42-4589,1
1290-13237-3491,1
17902-3549-9727,2
2818-3292-7911,1
12956-286-9211,1
2818-3491-7911,1
17453-24029-7633,1
174-9416-9505,111
14535-701-7303,7
16815-174-5511,54
2516-42-6539,105
174-3320-553,73
25462-42-5413,55
2497-32111-4694,36
13091-21215-8400,71
2854-29329-3267,28
174-35368-8220,49
2854-5547-8342,5
1239-264-2828,10
174-5588-9119,2
25462-286-8210,4
1257-15685-9080,6
12695-3216-702,6
1120-174-286,41
13237-174-8341,7
12294-15772-29062,2
174-286-29404,6
11841-26914-701,9
21413-286-8928,8
3561-558-6453,65
15216-174-3561,9
174-1784-7849,24
24589-2588-34620,68
12757-15440-3249,35
174-6770-8001,46
174-3213-8342,34
1299-29404-6695,27
174-6738-8304,38
209-2828-36429,5
16150-2119-2603,14
1267-3320-9035,3
12956-174-4716,7
174-3-40,5
16250-24822-3340,1
10310-174-4436,8
174-7784-8210,4
1784-33251-701,1
174-25232-3246,9
174-3292-3491,1
15412-174-3491,1
16272-174-3292,3
2914-4747-9924,8
174-32785-36408,3
174-19151-25074,3
12021-23373-3602,4
1273-15557-174,1
174-6762-8210,3
11844-18881-4230,2
1299-174-8560,1
286-513-8220,1
21409-30972-3303,1
29464-3352-8220,1
13249-3261-8856,1
2818-6461-7911,1
15743-286-3303,1
20847-286-3246,1
2764-9421-9476,9
1200-21155-286,21
151-2516-4637,10
12644-3212-8591,51
174-3561-4436,69
16810-174-21981,61
174-286-4766,77
174-3330-39560,61
16378-174-3320,59
42-5413-6453,98
15836-8474-8926,84
24588-2854-29196,35
10026-174-20940,49
16083-39818-8342,43
174-3291-8928,59
209-22586-6197,77
17287-20312-8048,30
13237-174-8220,16
20490-2854-8342,5
13768-174-32787,7
1784-3303-3491,7
13197-20562-24785,13
174-286-28878,70
4997-5650-7911,29
13385-174-36145,12
209-30309-7753,2
1301-15557-3215,19
174-23498-25706,39
12605-174-21013,52
174-21444-3320,45
174-39447-8928,57
11867-174-6407,39
174-3257-3561,6
27066-638-724,2
20960-28982-5617,5
32641-701-9929,7
1706-2153-2900,5
17565-4651-4750,6
10282-13237-174,6
174-24851-8210,4
1784-2914-6395,2
13237-174-3257,3
174-29550-3257,2
174-3491-553,2
174-3303-4637,2
10310-174-3257,3
10026-174-31055,9
12956-174-6939,2
2854-3267-8393,6
174-19151-6667,3
10989-6347-701,2
2110-6939-8001,1
10310-174-8210,2
13237-1784-25462,1
1299-174-4837,1
174-4200-4780,2
174-5588-8472,1
13237-174-20766,1
1290-3356-4637,1
1239-5388-5511,1
1239-39268-8928,1
15290-174-6407,1
2119-5377-8434,1
1901-3257-6461,1
12337-286-3491,1
13193-174-19151,1
1239-4133-6347,1
10876-3582-3701,62
11608-3856-42,38
14551-701-705,120
16260-286-8190,15
22772-30571-4323,5
1239-21-3300,10
10578-111-209,6
16889-19262-46,74
15723-29049-39232,29
174-5400-9165,82
27066-637-724,59
15436-174-5511,66
174-3320-559,66
1221-7474-9682,15
13237-174-29415,7
11814-13768-174,19
4997-7018-7911,27
15874-174-286,12
12876-174-29204,15
15533-33860-702,4
174-8928-9036,30
18534-29761-701,30
1784-701-7960,34
174-19262-4436,27
17557-23674-38547,16
174-31015-852,21
25462-2854-2874,13
174-286-6728,5
174-20721-8220,11
20485-30960-6800,12
25122-30981-3225,4
13285-3344-6939,4
25462-31430-8631,1
14745-16719-701,4
20485-21017-34550,8
6731-701-8359,3
174-3561-7381,10
1257-174-9680,6
13790-14762-701,3
174-2914-6453,2
174-3303-6461,2
15988-3303-3328,1
17557-23966-9940,8
174-36561-8001,13
10026-17486-703,3
27064-6026-721,1
12528-21356-25492,1
15997-28793-8246,3
174-30776-6939,2
174-29551-29686,1
13237-553-680,2
3212-6461-6939,3
174-27449-3561,1
174-3602-5690,5
174-22822-8342,4
16557-174-32628,2
12980-1299-15557,1
10310-174-3320,4
1239-3291-8220,1
29122-8390-8866,1
1290-3291-3303,1
174-3491-8210,1
13237-20640-286,1
13228-15645-6702,1
27455-4265-7018,14
10910-16833-701,116
2116-3292-3549,3
2544-3130-4513,34
20562-24785-286,48
12390-174-3213,70
13101-174-33926,5
174-19452-3561,82
1257-174-5511,77
18350-703-7474,43
1290-174-31742,87
13237-174-8881,11
1836-286-513,13
31046-5518-6851,6
11686-1767-19782,43
11262-18990-209,16
12715-174-8311,53
12859-174-3333,46
16033-3267-3316,25
174-8001-8657,51
17216-209-2828,5
174-35751-8468,19
174-2828-6830,50
1257-16095-174,17
1299-29562-6695,4
2848-3058-3343,12
25653-33595-4436,3
3246-719-8434,4
174-4134-6939,2
174-19318-25462,1
2854-28840-29125,3
174-8210-8553,4
10920-701-7078,1
19151-286-8359,1
14136-14742-701,1
12654-25232-286,4
15810-3352-8220,1
15703-174-5588,2
174-25462-9191,1
23844-9298-9800,1
24953-3257-39681,5
1239-29959-577,1
1239-31223-8220,1
25405-8342-8744,1
16237-174-3246,1
1267-28716-4589,1
1290-3291-4589,1
12455-12491-22351,1
12956-286-8859,1
293-3320-513,1
286-4637-8210,1
174-3491-8708,1
1126-5413-6939,1
1-3303-4589,3
11608-2044-5650,3
1239-157-701,120
17826-4434-4761,22
174-20676-8687,75
1226-2642-5650,64
15857-20829-5617,22
23844-4808-9305,31
1237-18026-9270,62
2497-7521-9225,106
15149-174-3320,66
10026-7557-9318,53
174-22364-3561,88
13030-20612-8758,100
13237-174-20640,6
28809-3216-34163,30
25232-286-39556,32
174-21494-3320,37
174-2119-8210,6
4648-4771-9325,29
12387-174-8928,26
174-25560-8741,23
21233-3356-39925,55
34772-41557-6821,27
174-22829-6079,26
13680-22549-3356,20
14204-16685-22356,5
174-6140-7908,3
174-22822-25700,32
18534-32523-701,6
1299-25374-34224,5
13237-174-5669,4
23352-286-4513,4
174-19922-3561,6
16230-20485-3253,1
11477-3356-6181,3
174-5511-6453,2
1239-14860-17293,5
16316-174-5400,13
1653-2603-2832,3
174-2516-42,1
1784-25973-3303,1
12552-174-6830,1
174-33915-6939,2
16685-28573-4230,3
174-21392-8210,1
16203-3352-8903,2
19151-2119-286,1
2516-293-38,2
12337-174-24940,2
24326-4651-7616,1
2611-3303-3356,1
12956-3292-553,1
12558-1901-6461,1
20847-286-4589,1
1273-15717-3257,1
3491-553-8210,1
19024-22666-701,1
286-3304-4589,1
2611-3303-4589,1
174-19151-8359,1
16034-174-8342,1
17728-2764-9822,1
14006-174-6128,1
12989-174-34309,2
25403-34204-6849,1
12989-174-5410,1
11608-6461-715,10
1273-24933-4589,1
1-10794-3356,11
1273-3303-3549,1
13237-2486-3303,5
11422-11423-209,3
16685-22356-8055,7
10912-16838-701,19
15290-2544-4513,9
703-7722-9837,32
13237-1835-2603,85
174-22773-6830,95
137-3303-3549,112
18101-30337-701,92
12518-174-286,105
15879-174-286,59
12859-174-6830,10
1257-174-812,89
12322-174-2486,29
3356-3549-558,92
30840-5422-9121,20
12956-174-5462,13
174-286-8437,12
29066-3257-5562,11
286-3291-5669,5
15489-174-3320,10
1784-2497-2516,13
1273-12844-174,10
17486-703-9820,45
16300-39475-5573,4
174-31216-31221,45
25233-34400-35753,14
3786-38100-9457,50
10849-18990-209,22
1299-35549-5391,37
14672-174-22691,34
10242-19380-209,49
24785-286-41960,13
14007-174-25668,5
2119-3356-3549,4
11537-1916-27750,27
1257-174-8437,5
15412-15475-8452,2
4148-8551-9116,2
1257-21202-8984,5
1-10367-3356,6
174-4565-8210,7
16150-1653-1880,7
174-3246-8954,1
286-3209-8210,1
286-6805-8210,1
4648-4830-7714,5
174-3300-8551,9
26-3754-6395,6
15703-174-6774,4
12676-174-6939,2
174-19151-35916,3
174-25462-31216,1
174-3557-4181,1
1299-174-3330,1
1299-174-8881,1
286-29311-8928,1
1901-286-8437,2
2514-4713-7674,3
174-3257-5410,1
13264-174-3257,1
15436-174-25462,1
10026-2516-4675,1
174-5588-6774,1
174-29204-3246,1
286-6461-8943,1
286-4589-5417,1
1136-13237-286,1
31204-3320-8926,1
174-4200-812,1
2497-293-42,111
2119-2686-8434,4
15804-20858-24835,4
286-5588-8437,2
137-20965-3549,18
22190-27506-701,70
17895-4775-701,89
1251-3549-6762,76
250-31333-33956,13
13768-16406-3720,41
4323-7018-72,94
10457-13789-701,116
10310-174-5588,3
1299-8402-8615,19
20932-31741-3303,48
6856-8342-8744,6
209-4716-9225,2
1257-12956-174,34
174-3213-8708,24
10029-38261-9498,3
3213-6770-8553,1
29071-31257-8342,4
13814-174-3561,2
1257-174-8304,17
20773-286-5413,2
1267-3303-5396,6
174-22822-812,32
13046-30905-5391,7
174-3212-8928,1
1257-13069-15560,3
12956-16260-174,3
1733-568-6035,3
1784-19151-8210,2
1784-3303-6596,4
174-3491-4766,1
1299-30789-34224,5
174-33544-6939,2
10026-1239-17685,6
3255-3356-34046,4
12956-42-4589,3
174-20634-25462,1
7018-71-7385,1
24626-28900-31008,2
16265-174-33970,1
24850-3277-8331,1
174-3257-8210,1
3277-6731-8641,1
20562-286-28685,2
1267-28716-3303,1
1290-21099-3303,1
15475-20928-8524,1
13237-15685-9080,2
174-5588-9505,1
1273-2914-42,1
14742-19209-701,10
10192-1237-3786,2
20379-209-237,1
13237-13246-8481,94
17534-24288-2516,39
11608-2497-42,58
12541-20966-3352,48
1257-174-286,92
4618-4651-9931,21
174-25180-3320,58
16150-25462-42,50
11368-174-8001,53
20485-34185-34470,41
13749-174-2828,22
17877-4663-9457,11
11664-3449-3597,10
13237-1784-3303,6
174-29686-8918,12
17982-2764-9421,28
12455-15399-6453,2
15558-31217-31271,2
13237-174-4788,6
27343-701-8167,6
1829-293-68,25
174-5511-8839,21
174-40009-812,10
4775-6648-701,22
32641-701-8002,46
209-33124-3900,38
1239-14897-3931,47
21141-6849-8856,26
2497-2519-9354,26
174-3257-35244,3
15772-174-35320,9
1468-5972-721,6
15525-15931-2860,3
15736-2854-8263,2
25462-2857-8928,4
174-19151-19817,9
12956-174-8426,2
18117-24093-4736,3
2857-3292-6461,3
1784-3303-3557,6
3255-6849-8788,3
174-209-3786,1
1273-6461-8333,2
174-6347-701,2
1785-30649-5641,1
1299-39048-8195,11
174-19318-8001,15
13030-174-26910,13
13030-286-559,3
174-35985-36547,2
174-40520-6939,2
29242-35002-39225,1
21219-3261-34092,1
12294-15772-29067,1
11067-6347-701,2
2110-5400-5413,1
1299-174-5089,1
31917-3356-6517,1
3352-8220-9052,1
174-25752-4355,3
14710-19019-3356,1
23046-577-6453,1
3655-6395-7018,1
1290-3303-8210,1
2119-25462-3356,1
1668-286-3491,1
10257-174-5650,1
12605-1901-28760,1
28947-3253-8342,1
2497-33-6939,111
11172-21692-3632,17
174-2548-29958,1
15290-2544-6539,9
22128-4230-8167,4
11794-174-7132,9
1221-30585-703,100
2497-42-6539,105
14755-174-3561,72
2516-3356-714,98
174-20940-6067,41
293-42-6453,59
2544-3130-3491,60
13237-25074-8972,103
703-9513-9908,62
1221-7474-9408,6
1267-3491-4589,13
12306-286-9063,1
1221-24069-7474,11
1257-29331-6834,22
13091-29604-8400,29
13030-29430-702,6
25355-3216-8732,65
15557-174-29246,31
25528-35648-5391,50
1299-15857-5617,30
42-4323-6539,48
1299-29550-8468,7
209-2828-33175,4
1239-151-71,5
16179-31363-34485,4
16814-20207-3549,27
13302-25520-3277,2
174-3320-41173,14
2899-5650-7385,13
1273-2497-42,2
15436-174-9009,1
19151-42-8881,1
12322-174-22822,11
174-25653-4436,3
11686-174-22822,10
11509-174-31922,3
174-2860-5533,8
1504-5972-721,3
13332-174-6939,3
174-3491-5462,5
12956-174-6461,2
174-2497-3257,2
15412-174-20857,1
42-6939-8674,6
12880-16322-25124,1
19962-31793-3356,5
10913-17374-701,2
11422-2150-2152,1
3856-42-4200,2
13237-2819-8437,1
10021-15412-7678,1
12956-2818-3303,2
1267-28716-3491,1
12926-8824-9186,1
13237-20704-286,1
6478-7018-7725,1
20562-21155-286,1
174-4200-9680,1
1226-19987-7132,106
2497-7502-7529,34
3316-3343-5568,62
3267-5568-9111,8
174-25134-8468,22
174-26071-6327,43
13407-174-36171,79
151-17675-4725,79
174-26477-3561,85
2915-4436-6939,13
3257-3561-558,58
286-3344-8785,4
15468-6863-8342,18
1257-21171-2874,1
1784-2516-6327,5
1239-14507-20412,6
1955-5483-5507,7
18734-28502-701,1
18167-3300-9430,23
11608-2899-4323,37
174-286-28956,14
13257-20485-24783,20
174-5409-5669,45
174-2110-8342,19
174-8001-8881,46
12876-3215-41402,18
174-18676-5400,25
13768-14387-174,43
24320-38038-7473,43
21286-286-3955,1
13237-13246-174,2
174-23148-3561,10
19094-4314-7911,2
12512-13129-174,2
174-6453-6805,8
106-209-6395,5
29017-3303-8553,5
12310-2876-34050,3
174-20495-9009,1
3330-8437-8928,1
12222-174-6453,3
174-22298-3491,5
174-29550-3246,3
174-3356-5511,2
15569-2649-3303,1
2649-3303-4589,1
174-3303-4716,1
174-209-7018,2
1239-19749-3998,10
1784-2516-25973,1
14182-209-6198,2
31323-3267-8915,3
15169-174-6762,4
10026-2497-9370,2
174-286-5413,1
2854-3267-5537,2
3608-3786-9976,1
174-5466-8210,1
1290-12956-13237,1
1290-3549-6461,1
174-25137-31668,1
22833-701-8151,3
24748-29314-5617,2
13237-1901-6461,1
1273-15717-15959,1
12956-286-4589,1
3257-553-6461,1
174-22773-2495,1
209-2828-35963,2
14535-4270-7303,1
1120-286-31529,1
24-297-5511,17
5405-6461-8437,6
174-26449-6347,2
1784-2497-8210,11
11486-3707-701,77
20135-209-6467,55
13749-174-3561,91
112-4589-6939,50
1202-270-297,107
3303-42-6461,84
13222-174-3320,71
12222-174-20940,45
2497-2515-7514,91
14669-36257-701,92
1257-13243-2874,1
3303-42-7091,46
28873-29662-8390,20
15915-174-8220,9
12004-14633-701,20
1126-1299-3549,15
12543-20842-25490,3
2914-4611-4635,6
174-286-29396,17
174-33597-812,7
174-34305-8001,45
174-6128-8001,45
1239-19151-558,28
174-3213-33970,25
12199-12234-701,42
17606-6619-701,31
22773-40218-5693,38
12306-174-9063,50
20179-27506-701,4
11867-174-22298,32
2516-4651-4741,6
23520-25607-7137,15
3356-4725-558,11
174-5400-9583,10
19148-26914-701,3
174-24806-8928,12
174-24867-41173,5
10026-4802-7474,1
42-4323-8881,1
1733-5803-6034,10
10910-20473-701,8
174-28747-8210,2
174-5410-6453,7
174-5462-8210,7
12956-174-3291,3
12687-21219-3255,2
12841-174-6453,1
174-3491-4181,2
17403-2828-4378,4
174-4637-812,2
286-8210-8437,2
174-19024-3356,1
174-2497-2914,2
174-2914-4780,1
174-5397-8220,7
174-33970-8001,11
7710-9505-9918,12
174-22829-2828,5
1136-174-29311,5
174-19151-3786,1
20679-20834-3213,1
174-20940-577,1
20579-5578-5588,1
21127-21365-2854,1
10994-13343-1668,5
174-2686-8001,3
174-2686-8210,4
1299-174-34224,1
2510-2516-9225,6
286-3246-9132,1
12547-3330-8437,1
18302-4792-9712,1
39276-6746-8708,1
1784-4200-6939,1
174-2110-5089,3
1257-12713-174,2
1239-3209-5511,1
15703-174-5583,1
174-29686-3246,1
13237-286-3303,1
3491-553-680,1
12430-3257-8903,1
286-4589-4637,1
174-19151-8553,1
3602-6280-851,1
12956-174-2548,4
286-553-680,13
13237-1784-3257,6
1784-6939-8210,11
11537-145-293,19
13595-16422-701,62
1103-174-286,80
174-3320-8339,66
1226-2828-5650,63
1299-35718-6903,91
13904-209-27553,101
11094-19262-46,75
24289-4725-9618,81
12222-174-6389,32
1784-6539-8001,7
22335-38-6200,6
1668-19041-209,2
286-3248-8928,7
174-3246-8341,5
13249-6849-8856,11
20483-2118-3277,35
25462-42-7132,32
25462-42-4323,30
17826-24213-4761,26
34619-39582-9121,27
174-39982-4436,16
12713-174-3320,3
29414-34525-8246,17
174-4355-4788,6
12772-8342-8749,3
3238-3292-3356,2
11686-13768-174,8
12295-174-6453,6
13237-174-8190,8
1515-5972-721,7
174-19548-3491,6
1-226-3356,1
13101-286-8210,2
11260-11468-701,15
25462-286-29550,1
174-19151-3212,3
174-19151-30776,3
28910-34718-39032,8
12435-13237-174,1
10310-174-6762,2
15290-174-25462,4
15290-174-8210,2
1273-174-5588,1
10223-17765-2764,2
13091-25431-8400,1
15758-3356-8406,1
13237-286-8859,1
2818-6461-8910,1
1103-12956-174,1
209-2828-6932,1
13237-1835-3292,11
174-4200-4474,1
174-2828-852,94
174-4436-852,80
10111-2042-9930,5
11115-12129-701,9
14717-174-3561,86
10026-174-4716,57
17347-174-6079,58
1273-24845-8767,104
12552-174-3320,25
2505-2907-7660,94
10026-15169-174,44
11331-14717-174,79
13237-174-6079,10
14621-22284-701,3
4761-4795-9875,13
1257-5381-9173,5
25462-286-29686,10
10490-11537-81,22
10026-174-7610,34
2042-37972-6453,55
23910-23911-4538,36
18695-32641-701,47
12181-22773-5693,12
18231-4755-9472,16
174-5427-8001,47
12346-39288-41036,14
14522-18678-27765,16
12552-15782-174,2
174-4436-8881,1
174-29550-8468,9
13385-174-27586,2
3356-33739-558,4
174-20562-24875,8
13237-1784-6395,2
174-25137-8210,2
174-3786-4637,2
174-6461-7911,2
174-3303-7132,1
174-2914-7911,2
21360-286-3248,12
174-23148-29558,9
174-19548-7843,2
18104-9565-9942,7
174-3303-42,1
10026-1239-4538,4
174-19151-20940,3
25851-6347-701,2
2153-27750-293,1
174-2686-3561,1
20485-21226-5573,2
12424-174-35142,3
24611-286-8220,1
1257-174-5583,1
174-21202-8642,1
16097-16272-3356,1
174-3491-5410,1
12731-286-3303,1
2818-4637-6461,1
286-3265-6461,1
13237-2818-4589,1
174-36607-5650,1
1221-7474-9837,1
12204-1239-6347,1
1273-3257-6461,3
14661-16631-26677,3
1299-3257-559,2
1273-15725-8472,1
11853-22233-701,24
23641-2497-4713,10
209-30379-6181,12
188-209-3356,22
1237-17866-9270,76
174-286-6327,42
2914-35485-39326,59
174-20640-25418,43
16572-20057-3356,81
22773-2495-30314,80
278-3548-6503,92
174-286-8068,45
10466-174-55,114
14717-174-2828,67
174-286-8741,78
174-286-28788,31
174-19151-286,31
1257-15560-8434,1
16343-2854-8691,7
174-577-7271,2
29535-5617-8374,6
12399-15703-174,13
15782-3246-34965,18
13285-174-8342,19
174-24592-4589,10
12773-40978-6886,35
3491-35908-558,23
4279-4323-7132,54
3561-40193-558,11
22247-22561-23126,46
174-26790-30713,41
30890-34713-39543,27
12389-6731-701,28
174-3320-6830,8
174-26779-3257,1
174-29550-3213,11
15837-174-8638,28
3465-7018-7132,1
174-26719-31985,3
10910-19786-701,4
12306-174-25462,7
24638-28809-3216,11
3212-3320-8437,3
13646-174-8210,4
174-4436-7132,9
11486-26108-701,1
10910-27506-701,4
174-3292-8763,2
174-2497-2516,1
12306-2857-3491,1
10993-15206-209,2
20485-2118-25462,14
10201-38625-4755,5
18485-26097-7018,1
13142-24587-29511,4
174-5089-6762,4
23655-24192-4768,1
12394-174-8341,3
20485-20663-8744,1
1299-174-36408,1
174-3291-5588,2
13030-174-3320,1
174-6347-7794,1
2818-4589-6762,1
20711-2647-4004,1
19763-4230-8167,4
10912-22338-701,117
1835-2603-3257,14
16532-5769-852,4
174-26449-3561,94
12180-23520-701,76
174-4436-812,88
174-25180-5089,46
2152-3557-42,72
3303-42-6453,106
15974-33934-34804,58
174-25706-577,50
174-30062-3561,89
12682-1299-6083,13
174-5511-6853,80
6849-8207-8853,14
174-286-3320,88
209-23514-32525,39
174-5400-8903,75
174-3291-8220,30
1257-15688-2874,1
1273-174-286,10
10199-23957-4755,10
174-19962-22364,36
12989-174-8804,3
15169-209-5511,9
174-2828-30146,35
2578-3327-35422,1
16455-20520-3356,28
1280-33-6939,25
109-14745-701,39
13030-174-8001,48
12637-174-3269,19
12741-15833-34999,1
15078-7049-7908,1
12306-174-4355,16
174-3213-8422,15
174-25973-7796,24
12874-2594-3549,17
16761-174-2828,9
23393-33472-3356,1
376-577-6453,4
16229-174-5425,2
16260-174-3320,5
174-30180-4436,6
24856-3352-5400,1
12956-174-21473,2
174-32523-6453,1
174-5669-9186,1
174-3491-9299,2
4611-4635-4645,3
11590-13609-3356,17
174-18453-20679,3
10620-14080-1867,3
15557-174-19151,2
174-19151-8560,3
174-1901-25462,1
174-25462-8881,1
1784-19029-6539,1
13237-1784-19029,1
11686-12222-174,1
11754-2828-701,1
1290-13237-6461,1
174-25179-3246,1
174-30062-6347,1
1299-3257-553,1
1-3303-5466,1
13768-15031-701,1
13030-286-3257,1
174-19151-20473,1
174-3213-6067,1
1-189-3356,9
226-4-567,117
3352-4589-6895,19
1932-3549-7018,17
1759-21482-6903,2
1273-3303-9066,2
1239-14543-26794,25
17820-23649-4637,61
174-20587-8638,56
174-286-5583,103
174-26163-36230,87
1290-174-3213,74
11608-42-6539,51
174-4766-852,93
12634-174-3320,25
3303-42-6939,105
15412-174-7473,36
1267-3257-3303,17
293-38-7228,29
20485-24588-28745,6
174-29527-3213,20
3324-3356-8928,32
14057-19115-209,26
12418-25592-8744,1
2513-2516-2907,45
12682-174-6067,17
174-24637-24642,3
4635-703-9660,7
15598-174-8741,1
17430-17816-4837,8
31283-34989-702,2
22625-32150-4323,6
174-21896-7132,7
2708-6503-8151,1
174-3491-6830,3
174-19024-2914,1
174-2914-5511,2
174-22298-2828,5
15412-23966-9940,8
10026-703-9237,3
13768-174-3246,4
31218-35002-8751,2
174-286-28796,1
174-21396-6939,2
174-19151-8912,2
174-19151-3333,3
17902-3549-7657,4
1273-174-9066,1
174-6320-8342,5
1136-174-3257,1
13237-14361-174,2
19169-27738-6140,2
174-5669-8763,2
1299-3491-553,2
174-3491-5669,1
2818-6762-8210,1
1273-15717-2861,1
1-12007-3356,1
2044-2914-3130,3
4249-4755-701,4
286-3320-8445,2
24587-286-9143,2
3257-6895-8903,1
14900-209-23322,7
174-33065-8001,69
174-3561-8001,88
11677-6342-8151,86
13734-174-2828,99
13768-174-18650,77
11608-2152-42,45
174-20500-3213,54
174-3561-8928,39
174-8210-8434,57
12311-12793-15702,14
20519-2854-8342,4
174-2828-3320,17
1257-29300-5381,4
18734-3454-6503,9
1902-3257-5400,33
2914-4635-9381,6
1126-16150-19151,3
174-29527-39602,10
14694-32952-701,30
14551-27755-701,31
16211-174-20766,14
13756-209-2828,4
13579-13591-16531,21
13200-3243-9186,4
4635-703-9908,11
2706-4635-703,10
10452-27700-7908,1
42-6539-8881,1
24762-34485-8402,7
1221-23909-7474,12
1299-5587-8897,2
11647-174-812,6
10910-14394-701,2
174-2548-701,1
174-3356-7018,2
11608-1784-4323,2
12939-21202-29518,8
31477-41153-43366,5
20919-6854-8631,4
23342-293-7065,1
174-25462-5400,1
15772-21219-8601,4
10910-32534-701,1
1239-24477-2497,1
12654-1290-3246,1
174-3491-6539,1
1273-15717-9145,1
13237-15743-286,1
3292-3303-553,1
286-3257-3303,1
174-376-852,8
1835-3292-8434,4
13237-15685-2819,4
1273-3257-3303,2
14745-17398-701,13
3856-42-7091,37
15703-25396-286,2
703-7474-7543,68
174-3330-8928,96
17849-3786-9457,75
10913-3768-701,106
174-20428-3561,89
15535-174-3320,32
174-30913-8928,35
15463-174-20428,58
13237-42-6453,40
15785-24937-6849,11
12874-15553-702,1
17921-4637-9658,14
12814-20876-9070,12
3491-3699-3742,1
12989-174-9119,3
12394-286-8918,14
4613-7473-7700,4
15635-174-3213,6
174-29944-3561,58
15600-174-6730,45
174-20485-8359,3
15594-19151-25462,7
20757-3238-3549,5
174-8468-8757,5
12389-12772-8345,3
10026-174-4355,3
174-3213-8851,18
1273-174-3320,9
174-22099-30283,4
13237-174-8210,8
174-3491-40009,2
15435-174-3491,1
3608-3786-4766,5
13237-20646-2649,1
24783-8342-8997,13
13030-8758-8928,1
13365-3602-684,1
174-42-4637,1
174-19151-25973,2
174-20650-6774,3
209-5056-8000,3
12306-174-19151,3
174-19151-3246,3
13193-3303-8554,7
174-2818-6762,3
1784-6402-6596,1
21246-33983-43272,1
13237-2110-3257,1
209-26914-6461,1
1273-1299-174,1
209-3900-6461,1
10886-11131-6059,3
41818-6746-8708,1
15703-24642-286,1
13951-209-2828,1
1-11081-3356,1
12188-577-6453,1
1290-3549-4589,1
25098-286-28747,1
12713-174-8210,1
1668-286-6461,1
15924-16092-9121,1
286-3303-8210,1
13237-3491-553,1
25462-35645-8744,1
12741-20983-5617,1
11608-1784-3557,13
27528-701-8120,21
15738-24937-6849,9
3356-701-90,9
103-22335-6325,117
1239-151-4637,11
10970-22571-701,3
25462-3491-42,43
174-286-559,93
1290-174-286,87
12876-15557-174,35
3786-9457-9694,79
3557-42-6939,103
174-4648-852,54
2152-2153-25,114
13237-3491-42,58
13945-2497-27319,11
13286-28716-3303,15
3748-3786-4766,22
10586-27737-6458,24
174-3213-8657,47
174-3320-34224,32
12021-174-23498,30
14600-29863-3356,33
13237-19029-42,50
174-42184-8881,26
3209-42513-43013,21
174-20766-39180,14
11057-174-3561,12
16064-30960-8342,2
12956-174-8068,18
1257-174-24953,7
174-27369-7132,10
12359-20760-8782,8
12654-13030-286,15
174-21473-8220,22
3216-39612-8732,2
174-23498-26321,7
12731-12956-174,2
16195-286-8437,5
19029-3303-42,1
174-26458-6939,3
13749-174-30315,1
16713-174-3491,3
2764-4854-703,1
13101-174-3246,4
174-19817-6461,1
15169-174-3356,1
174-22773-3356,1
174-3257-6539,2
286-8893-9211,1
12457-1299-6739,3
174-5511-7018,2
1280-33-6461,5
11486-32195-701,16
174-3257-42,1
15412-19806-286,2
2854-8342-8749,1
209-26978-2900,2
11537-293-38,2
10353-14048-4323,7
174-19151-4134,3
174-6762-6774,4
1784-6402-6939,1
174-3302-3320,2
10026-2510-9225,2
174-3246-33916,1
20960-29314-5617,2
174-2686-8437,2
31249-3352-8220,1
16869-2828-701,1
17676-23629-7682,2
286-4637-6461,1
174-4200-6453,8
11608-2044-6539,3
1784-2914-6939,15
11853-6496-701,20
14745-22787-701,7
12541-1273-3561,3
12114-701-7381,75
3238-3356-3549,84
109-7018-7132,79
174-22835-3561,88
174-8220-8763,50
23967-2497-9225,83
15412-174-3292,29
12956-2497-42,61
13237-13646-174,6
1221-23895-7474,17
2899-4323-6539,95
38296-3836-9931,32
3213-6871-8622,35
174-3320-39020,33
25462-25580-8580,14
19653-209-30591,39
18231-4637-9910,2
174-20646-286,10
20932-21222-3303,14
15857-24734-5617,7
17470-5087-9329,6
5650-7018-71,2
25462-286-8560,6
174-4004-8210,6
11858-174-3561,5
174-286-8319,5
174-32-3561,10
12741-30923-5617,4
286-5400-5430,9
174-6320-6453,2
174-31800-3491,6
174-3356-6461,2
174-4355-4637,2
1-2381-3356,2
1559-1913-27065,8
25462-25515-6863,6
174-19311-7132,5
174-29686-5588,1
13237-174-9063,2
34104-42421-9121,2
15149-174-19151,3
33-5650-6939,2
10026-2497-9824,2
174-3602-6280,3
10026-2497-7529,2
174-3561-8011,2
1299-174-5427,1
15645-3095-30955,5
16818-174-19029,1
15703-16237-174,1
174-24851-25462,1
12713-15703-174,1
13101-15703-174,1
2611-3257-3303,1
286-6453-8210,1
12337-13237-286,1
2818-3257-6939,1
1901-3491-6461,1
12392-286-4589,1
12956-553-6461,1
174-22773-773,1
286-31333-33891,2
174-19151-29877,1
11096-174-19151,1
174-31800-4436,1
1226-2828-3356,16
1239-2379-3447,26
2544-3356-7018,118
13129-286-6667,2
15290-2544-7018,9
10455-4230-701,24
1239-13488-22961,13
174-209-81,61
174-4780-5511,30
14383-21792-3491,26
1257-16245-174,87
2497-25462-42,51
174-34305-8928,52
174-3561-9145,87
1299-15658-8359,15
174-3320-33926,22
